X,Y,OBJECTID,ROAD,ROAD_NAME,COMMON_USAGE_NAME,START_SLK,END_SLK,CWY,START_TRUE_DIST,END_TRUE_DIST,NETWORK_TYPE,XSP,RA_NO,RA_NAME,LG_NO,LG_NAME,REST_AREA_TYPE,STAY_24_HOUR,REST_AREA_NAME,OWNERSHIP,INFORMATION_BOARD,SCENIC_LOOKOUT,COMMEMORATION_WAY,SURFACE,SURFACE_TYPE,SURFACE_AREA,CONSTRUCTED_SHELTER,NATURAL_SHADE,LIGHTING_PRESENT,NUMBER_OF_BINS,NUMBER_OF_TOILETS,ACCESSIBLE_TOILETS,EFFLUENT_DUMP_SITE,NUMBER_OF_TABLES,ACCESSIBLE_TABLES,ROUTE_NE_ID
117.7436933,-34.84179528,126165,H001,Albany Hwy,Albany Hwy,382.55,382.55,Single,382.08,382.08,State Road,Right,1,Great Southern,302,Albany (C),Minor Rest Area,No,Wilcox road rest Area,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,1,No,247561
116.0122475,-32.10136171,126166,H001,Albany Hwy,Albany Hwy,21.22,21.22,Right,21.3,21.3,State Road,Right,7,Metropolitan,101,Armadale (C),Minor Rest Area,No,,Main Roads,No,No,,,,,No,No,,2,0,No,No,0,No,247561
116.7686476,-32.94354231,126167,H001,Albany Hwy,Albany Hwy,144.05,144.05,Single,144.1,144.1,State Road,Left,8,Wheatbelt,430,Williams,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,Yes,,2,0,No,No,1,No,247561
118.8632789,-31.36918815,126168,H005,Great Eastern Hwy,Great Eastern Hwy,318.07,318.07,Single,318.49,318.49,State Road,Right,8,Wheatbelt,611,Yilgarn,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,400,No,No,,1,0,No,No,0,No,247651
119.0489692,-33.90643169,126169,H008,South Coast Hwy,South Coast Hwy,188.74,188.74,Single,188.58,188.58,State Road,Right,1,Great Southern,318,Jerramungup,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247842
119.0516344,-34.39959145,126170,M004,Bremer Bay,Borden Bremer Bay Rd,28.81,28.81,Single,28.81,28.81,State Road,Right,1,Great Southern,318,Jerramungup,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,Yes,No,,1,0,No,No,1,No,247580
115.9092241,-33.07725332,126171,H009,South Western Hwy,South Western Hwy,110.63,110.63,Single,110.47,110.47,State Road,Right,2,South West,211,Harvey,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,Yes,,3,0,No,No,0,No,247846
118.3800184,-34.62863398,126172,H008,South Coast Hwy,South Coast Hwy,69.87,69.87,Single,69.71,69.71,State Road,Left,1,Great Southern,302,Albany (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247842
118.5238137,-28.02833627,126173,M069,Mt Magnet Leinster Rd,Mt Magnet Sandstone Rd,76.88,76.88,Single,76.88,76.88,State Road,Left,14,Mid West-Gascoyne,704,Mount Magnet,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,428,Yes,No,,3,0,No,No,3,No,279527004
117.1431765,-33.78637943,126174,H001,Albany Hwy,Albany Hwy,248.32,248.32,Single,247.91,247.91,State Road,Right,1,Great Southern,310,Kojonup,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,,No,No,,1,0,No,No,1,No,247561
119.8925833,-27.99932567,126175,M069,Mt Magnet Leinster Rd,Agnew Sandstone Rd,214.65,214.65,Single,214.65,214.65,State Road,Right,5,Goldfields - Esperance,701,Sandstone,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,279527004
119.7163691,-24.07258453,126176,H006,Great Northern Hwy,Great Northern Hwy,1078.03,1078.03,Single,1071.84,1071.84,State Road,Left,11,Pilbara,703,Meekatharra,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247653
115.421364,-33.67602611,126177,M081,Sues Rd,Sues Rd,2.36,2.36,Single,2.36,2.36,State Road,Right,2,South West,205,Busselton (C),Major Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,0,0,No,No,0,No,247852
117.8225759,-28.94897471,126178,H006,Great Northern Hwy,Great Northern Hwy,446.11,446.11,Single,441.19,441.19,State Road,Right,14,Mid West-Gascoyne,707,Yalgoo,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,1105,No,No,,2,0,No,No,0,No,247653
116.2595008,-31.15372434,126179,M056,Wongan Hills Calingiri,Wongan Hills Calingiri West Rd,61.43,61.43,Single,61.43,61.43,State Road,Left,8,Wheatbelt,517,Victoria Plains,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1000,No,Yes,,2,0,No,No,2,Yes,247882
119.6713441,-24.45908017,126180,H006,Great Northern Hwy,Great Northern Hwy,1032.75,1032.75,Single,1026.56,1026.56,State Road,Left,11,Pilbara,703,Meekatharra,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247653
119.7395535,-24.00042323,126181,H006,Great Northern Hwy,Great Northern Hwy,1086.5,1086.5,Single,1080.31,1080.31,State Road,Right,11,Pilbara,703,Meekatharra,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247653
116.3539313,-32.49165256,126182,H001,Albany Hwy,Albany Hwy,78.8,78.8,Single,78.85,78.85,State Road,Right,8,Wheatbelt,427,Wandering,Major Rest Area,Yes,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,1,Yes,247561
117.423829,-33.58897435,126183,M031,Northam Cranbrook,Great Southern Hwy,249.53,249.53,Single,250.13,250.13,State Road,Left,1,Great Southern,317,Woodanilling,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247804
117.5127108,-31.19548673,126184,M016,Goomalling Merredin,Nungarin Wyalkatchem Rd,70.72,70.72,Single,70.72,70.72,State Road,Left,8,Wheatbelt,431,Wyalkatchem,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,600,No,Yes,,1,0,No,No,0,No,247647
115.6237832,-33.795792,126185,M008,Vasse,Vasse Hwy,29.68,29.68,Single,29.68,29.68,State Road,Right,2,South West,205,Busselton (C),Major Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,0,0,No,No,0,No,247861
118.5669963,-32.49607346,126186,H052,Brookton Hwy,Kondinin Hyden Rd,281.93,281.93,Single,278.88,278.88,State Road,Left,8,Wheatbelt,410,Kondinin,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247583
118.2788999,-31.48342942,126187,H005,Great Eastern Hwy,Great Eastern Hwy,257.4,257.4,Single,257.97,257.97,State Road,Left,8,Wheatbelt,414,Merredin,Minor Rest Area,No,,Main Roads,Yes,No,,Surfaced,Two Coat Seal,300,No,Yes,Powered Site,0,0,No,No,0,No,247651
118.2689309,-31.48254192,126188,H005,Great Eastern Hwy,Great Eastern Hwy,256.44,256.44,Single,257.01,257.01,State Road,Left,8,Wheatbelt,414,Merredin,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,400,No,Yes,,2,0,No,No,1,No,247651
117.18763,-20.62833223,126189,M035,Point Samson Roebourne,Point Samson Roebourne Rd,1.15,1.15,Single,0.62,0.62,State Road,Right,11,Pilbara,814,Karratha (C),Minor Rest Area,No,City of Karratha,Main Roads,Yes,No,,Surfaced,Single Seal,,No,No,,1,0,No,No,0,No,247818
115.755884,-34.25602459,126190,M008,Vasse,Vasse Hwy,90.13,90.13,Single,90.13,90.13,State Road,Right,2,South West,216,Nannup,Major Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,0,0,No,No,0,No,247861
118.7005121,-21.3042784,126191,H006,Great Northern Hwy,Great Northern Hwy,1487.42,1487.42,Single,1480.31,1480.31,State Road,Left,11,Pilbara,813,Port Hedland (T),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247653
115.5193764,-22.50169766,126192,H007,North West Coastal Hwy,North West Coastal Hwy,844.8,844.8,Single,840.6,840.6,State Road,Right,11,Pilbara,811,Ashburton,Heavy Vehicle Rest Area,No,Break Down Bay,Main Roads,No,No,,Surfaced,Two Coat Seal,8200,No,No,,2,0,No,No,0,No,247803
114.9420817,-29.25187063,126193,H004,Brand Hwy,Brand Hwy,303.89,303.89,Single,301.93,301.93,State Road,Left,14,Mid West-Gascoyne,508,Irwin,Minor Rest Area,No,,Main Roads,Yes,No,,Surfaced,Two Coat Seal,787,Yes,Yes,,2,0,No,No,2,No,247578
116.552971,-34.88283976,126194,H009,South Western Hwy,South Western Hwy,372.54,372.54,Single,371.99,371.99,State Road,Left,2,South West,213,Manjimup,Minor Rest Area,No,,Main Roads,No,No,,,,,No,Yes,,0,0,No,No,0,No,247846
114.6605308,-28.79979627,126195,H050,Geraldton Mt Magnet Rd,Geraldton Mt Magnet Rd,4.23,4.23,Single,4.23,4.23,State Road,Left,14,Mid West-Gascoyne,505,Greater Geraldton (C),Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,3400,No,No,,0,0,No,No,0,No,247642
115.7412853,-33.51231793,126196,H009,South Western Hwy,South Western Hwy,173.81,173.81,Single,173.59,173.59,State Road,Left,2,South West,206,Capel,Major Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,2,0,No,No,1,No,247846
116.5477253,-31.71097048,126197,H005,Great Eastern Hwy,Great Eastern Hwy,79.6,79.6,Single,79.4,79.4,State Road,Left,8,Wheatbelt,421,Northam,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,Yes,Yes,,5,0,No,No,7,No,247651
116.5551221,-31.71017216,126198,H005,Great Eastern Hwy,Great Eastern Hwy,80.31,80.31,Single,80.11,80.11,State Road,Right,8,Wheatbelt,421,Northam,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,1800,No,Yes,,5,1,No,No,1,No,247651
121.5007521,-30.84523198,126199,H049,Goldfields Hwy,Goldfields Hwy,63.52,63.52,Single,63.48,63.48,State Road,Right,5,Goldfields - Esperance,605,Kalgoorlie - Boulder (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247645
122.2820186,-17.88643398,126200,H042,Broome Hwy,Broome Rd,23.77,23.77,Single,23.77,23.77,State Road,Left,6,Kimberley,1,Broome,Heavy Vehicle Rest Area,No,,Main Roads,No,No,Warlu Way,Surfaced,Single Seal,,No,No,Solar Powered Site,,,No,No,,No,247584
115.5212239,-29.2733123,126201,M028,Midlands,Midlands Rd,203.92,203.92,Single,203.2,203.2,State Road,Right,14,Mid West-Gascoyne,509,Mingenew,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,240,No,Yes,,1,0,No,No,0,No,247785
117.2335999,-31.65166573,126202,H005,Great Eastern Hwy,Great Eastern Hwy,152.53,152.53,Single,153.48,153.48,State Road,Left,8,Wheatbelt,406,Cunderdin,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,1000,Yes,Yes,,2,0,No,No,3,No,247651
119.3386007,-31.228871,126203,H005,Great Eastern Hwy,Great Eastern Hwy,367.36,367.36,Single,367.32,367.32,State Road,Left,5,Goldfields - Esperance,611,Yilgarn,Minor Rest Area,No,,Main Roads,Yes,No,,Unsurfaced,,,No,Yes,,2,0,No,No,1,No,247651
117.187303,-31.18164458,126204,M016,Goomalling Merredin,Goomalling Wyalkatchem Rd,36.1,36.1,Single,36.1,36.1,State Road,Left,8,Wheatbelt,407,Dowerin,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,600,No,No,,1,0,No,No,0,No,247647
116.0384958,-30.45817022,126205,M028,Midlands,Midlands Rd,42.99,42.99,Single,42.9,42.9,State Road,Right,8,Wheatbelt,510,Moora,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,400,No,Yes,,2,0,No,No,0,No,247785
126.3813777,-18.78043839,126206,H006,Great Northern Hwy,Great Northern Hwy,2648.59,2648.59,Single,2657.12,2657.12,State Road,Left,6,Kimberley,2,Halls Creek,Minor Rest Area,No,,Main Roads,No,No,Savannah Way,Unsurfaced,,,No,No,,,,No,No,,No,247653
117.7094377,-34.77242755,126207,H001,Albany Hwy,Albany Hwy,374.22,374.22,Single,373.75,373.75,State Road,Left,1,Great Southern,312,Plantagenet,Minor Rest Area,No,Narrikup Rest area,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247561
119.985616,-20.00957703,126208,H006,Great Northern Hwy,Great Northern Hwy,1768.9,1768.9,Single,1762.44,1762.44,State Road,Right,11,Pilbara,812,East Pilbara,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247653
127.9542156,-17.47502289,126209,H006,Great Northern Hwy,Great Northern Hwy,2920.44,2920.44,Single,2921.23,2921.23,State Road,Left,6,Kimberley,2,Halls Creek,Minor Rest Area,No,,Main Roads,No,Yes,Savannah Way,Surfaced,Single Seal,,No,No,,,,No,No,,No,247653
118.7301811,-22.4995134,126210,H006,Great Northern Hwy,Great Northern Hwy,1342.23,1342.23,Single,1335.07,1335.07,State Road,Right,11,Pilbara,811,Ashburton,Minor Rest Area,No,Tognolini,Main Roads,No,No,,Surfaced,Single Seal,,Yes,Yes,,5,0,No,No,4,Yes,247653
117.7367391,-33.31461151,126211,M037,Collie Lake King,Absolon St,195.2,195.2,Single,160.25,160.25,State Road,Right,8,Wheatbelt,306,Dumbleyung,Minor Rest Area,No,,Other,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247616
116.6333015,-30.10839722,126212,H006,Great Northern Hwy,Great Northern Hwy,253.02,253.02,Single,247.76,247.76,State Road,Left,8,Wheatbelt,503,Dalwallinu,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,2500,No,Yes,,4,0,No,No,0,No,247653
120.4279799,-27.96279047,126213,M069,Mt Magnet Leinster Rd,Agnew Sandstone Rd,271.65,271.65,Single,271.65,271.65,State Road,Left,5,Goldfields - Esperance,608,Leonora,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,1750,No,No,,2,0,No,No,0,No,279527004
116.1967337,-31.10728342,126214,H006,Great Northern Hwy,Great Northern Hwy,98.51,98.51,Single,94.22,94.22,State Road,Left,8,Wheatbelt,502,Chittering,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,350,No,Yes,,1,0,No,No,0,No,247653
117.6380597,-34.03906812,126215,M031,Northam Cranbrook,Great Southern Hwy,313.27,313.27,Single,313.81,313.81,State Road,Right,1,Great Southern,303,Broomehill - Tambellup,Minor Rest Area,No,Tambellup Rest Area,Main Roads,Yes,No,,Surfaced,Single Seal,,Yes,Yes,,2,0,No,No,0,No,247804
121.554731,-32.78772257,126216,H010,Coolgardie Esperance Hwy,Coolgardie Esperance Hwy,239.29,239.29,Single,239.25,239.25,State Road,Right,5,Goldfields - Esperance,604,Esperance,Minor Rest Area,No,Kumarl,Main Roads,No,No,,Unsurfaced,,,No,Yes,,3,0,No,No,0,No,247618
115.5655834,-22.10962181,126217,H007,North West Coastal Hwy,North West Coastal Hwy,889.66,889.66,Single,885.46,885.46,State Road,Right,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,2,0,No,No,0,No,247803
115.9857028,-32.43790638,126218,H009,South Western Hwy,South Western Hwy,32.94,32.94,Single,32.94,32.94,State Road,Left,7,Metropolitan,108,Serpentine - Jarrahdale,Minor Rest Area,No,,Main Roads,No,No,,,,,No,No,,1,0,No,No,0,No,247846
116.0657991,-31.84748035,126219,H033,Toodyay Rd,Toodyay Rd,5.02,5.02,Single,5.02,5.02,State Road,Right,7,Metropolitan,109,Swan (C),Minor Rest Area,No,Red Hill Scenic Lookout,Main Roads,No,Yes,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247859
118.068733,-22.60149645,126220,M062,Karijini Dr,Karijini Dr,73.85,73.85,Single,73.85,73.85,State Road,Right,11,Pilbara,811,Ashburton,Minor Rest Area,No,Marandoo Railway,Main Roads,No,No,,Unsurfaced,,,No,No,,6,0,No,No,0,No,247746
116.0467342,-30.38554054,126221,M028,Midlands,Midlands Rd,51.21,51.21,Single,51.12,51.12,State Road,Left,8,Wheatbelt,510,Moora,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,1800,No,No,,2,0,No,No,0,No,247785
115.6679391,-31.44772072,126222,M045,Indian Ocean Dr,Indian Ocean Dr,13.1,13.1,Single,13.1,13.1,State Road,Right,14,Mid West-Gascoyne,507,Gingin,Minor Rest Area,No,,Main Roads,Yes,No,,Surfaced,Single Seal,723,Yes,Yes,,3,2,Yes,Yes,2,No,247614
128.473835,-31.78245108,126223,H003,Eyre Hwy,Eyre Hwy,667.8,667.8,Single,667.33,667.33,State Road,Left,5,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,2,0,No,No,0,No,247631
119.1862892,-31.28658861,126224,H005,Great Eastern Hwy,Great Eastern Hwy,351,351,Single,351.26,351.26,State Road,Left,8,Wheatbelt,611,Yilgarn,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,400,No,No,,1,0,No,No,0,No,247651
122.1115813,-18.42206973,126225,H006,Great Northern Hwy,Great Northern Hwy,2066.37,2066.37,Single,2074.9,2074.9,State Road,Right,6,Kimberley,1,Broome,Minor Rest Area,No,,Main Roads,No,No,Warlu Way,Unsurfaced,,,No,No,,,,No,No,,No,247653
115.2815948,-33.67587222,126226,H043,Bussell Hwy,Busselton Bypa,56.54,56.54,Single,56.24,56.24,State Road,Right,2,South West,205,Busselton (C),Major Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,Yes,,0,0,No,No,0,No,247595
118.6949068,-21.24707764,126227,H006,Great Northern Hwy,Great Northern Hwy,1493.9,1493.9,Single,1486.79,1486.79,State Road,Right,11,Pilbara,813,Port Hedland (T),Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,3190,No,No,,2,0,No,No,0,No,247653
118.2953337,-34.02465443,126228,M005,Broomehill Jerramungup,Gnowangerup Jerramungup Rd,68.73,68.73,Single,68.73,68.73,State Road,Right,1,Great Southern,307,Gnowangerup,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247585
126.2766754,-32.00284073,126229,H003,Eyre Hwy,Eyre Hwy,454.22,454.22,Single,453.75,453.75,State Road,Right,5,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247631
117.6193731,-23.08170234,126230,M051,Paraburdoo Tom Price,Paraburdoo Rd,33.47,33.47,Single,33.47,33.47,State Road,Left,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247812
117.7946412,-31.11395555,126231,M016,Goomalling Merredin,Railway St,100.35,100.35,Single,100.35,100.35,State Road,Right,8,Wheatbelt,413,Trayning,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,,,,No,No,,0,0,No,No,0,No,247647
125.8488695,-16.79863621,126232,M012,Gibb River,Derby Gibb River Rd,285.62,285.62,Single,285.62,285.62,State Road,Left,6,Kimberley,3,Derby - West Kimberley,Major Rest Area,No,Galvins Gorge,Other,No,No,,Unsurfaced,,,No,No,,,,No,No,,No,247644
117.1667126,-31.99872397,126233,M041,York Merredin,Quairading York Rd,42.94,42.94,Single,43.32,43.32,State Road,Left,8,Wheatbelt,401,Beverley,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,800,No,Yes,,1,0,No,No,0,No,247884
125.4643336,-18.12504119,126234,H006,Great Northern Hwy,Great Northern Hwy,2508.14,2508.14,Single,2516.67,2516.67,State Road,Right,6,Kimberley,3,Derby - West Kimberley,Heavy Vehicle Rest Area,No,,Main Roads,No,No,Savannah Way,Surfaced,Single Seal,,No,No,,,,No,No,,No,247653
113.95837,-25.34872686,126235,H007,North West Coastal Hwy,North West Coastal Hwy,415.22,415.22,Single,413.48,413.48,State Road,Left,14,Mid West-Gascoyne,803,Carnarvon,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1955,No,No,,2,0,No,No,0,No,247803
125.0743024,-32.32110652,126236,H003,Eyre Hwy,Eyre Hwy,331.91,331.91,Single,331.67,331.67,State Road,Right,5,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,Yes,Yes,,6,0,No,No,2,No,247631
117.9132143,-32.36861247,126237,H052,Brookton Hwy,Corrigin Kondinin Rd,208.68,208.68,Single,206.34,206.34,State Road,Right,8,Wheatbelt,404,Corrigin,Heavy Vehicle Rest Area,Yes,,Main Roads,No,No,,Surfaced,Asphalt Intersection Mix,,No,Yes,,2,0,No,No,0,No,247583
113.9581076,-22.76807625,126238,H048,Minilya Exmouth Rd,Minilya Exmouth Rd,117.47,117.47,Single,117.47,117.47,State Road,Right,14,Mid West-Gascoyne,806,Exmouth,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,640,No,No,,2,0,No,No,0,No,247789
121.4918504,-31.27172235,126239,H010,Coolgardie Esperance Hwy,Coolgardie Esperance Hwy,48.36,48.36,Single,48.36,48.36,State Road,Left,5,Goldfields - Esperance,602,Coolgardie,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247618
116.0926566,-21.64255154,126240,M050,Pannawonica,Pannawonica Rd,18.13,18.13,Single,18.13,18.13,State Road,Left,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247811
117.8759265,-32.33395013,126241,H052,Brookton Hwy,Kunjin St,202.94,202.94,Single,200.66,200.66,State Road,Left,8,Wheatbelt,404,Corrigin,Heavy Vehicle Rest Area,No,,Other,No,No,,Surfaced,Asphalt Open Graded,,No,No,Powered Site,0,0,No,No,0,No,247583
114.394631,-22.75167705,126242,M007,Burkett,Burkett Rd,34.18,34.18,Single,34.18,34.18,State Road,Left,14,Mid West-Gascoyne,806,Exmouth,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,1400,No,No,,2,0,No,No,0,No,247587
115.7036887,-30.98287357,126243,H004,Brand Hwy,Brand Hwy,76.49,76.49,Single,73.78,73.78,State Road,Left,14,Mid West-Gascoyne,504,Dandaragan,Minor Rest Area,No,Regans Ford,Main Roads,No,No,,Unsurfaced,,950,No,Yes,,9,1,Yes,Yes,10,Yes,247578
119.332258,-31.2315213,126244,H005,Great Eastern Hwy,Orion St,366.69,366.69,Single,366.65,366.65,State Road,Right,5,Goldfields - Esperance,611,Yilgarn,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247651
118.109314,-31.88461489,126245,M041,York Merredin,Bruce Rock Quairading Rd,140.43,140.43,Single,140.79,140.79,State Road,Left,8,Wheatbelt,403,Bruce Rock,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,600,No,No,,1,0,No,No,0,No,247884
119.9352984,-22.26032082,126246,M030,Marble Bar,Marble Bar Rd,137.59,137.59,Single,140.33,140.33,State Road,Right,11,Pilbara,812,East Pilbara,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247781
116.3187017,-34.53393867,126247,H009,South Western Hwy,South Western Hwy,320.52,320.52,Single,320.08,320.08,State Road,Left,2,South West,213,Manjimup,Minor Rest Area,No,,Main Roads,No,No,,,,,No,Yes,,0,0,No,No,1,No,247846
115.7064404,-33.3757261,126248,H058,Bunbury Outer Ring Rd,Bunbury Outer Ring Rd,1.91,1.91,Right,1.91,1.91,State Road,Right,2,South West,208,Dardanup,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,0,0,No,No,0,No,457438976
115.8889199,-31.3679354,126249,H004,Brand Hwy,Brand Hwy,27.03,27.03,Single,25.39,25.39,State Road,Left,14,Mid West-Gascoyne,507,Gingin,Minor Rest Area,No,,Main Roads,Yes,No,,Surfaced,Single Seal,440,Yes,Yes,,2,0,No,No,0,No,247578
119.2593419,-32.53387444,126250,H052,Brookton Hwy,Brookton Hwy,354.51,354.51,Single,351.1,351.1,State Road,Right,8,Wheatbelt,410,Kondinin,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247583
117.7416191,-33.31463604,126251,M037,Collie Lake King,Absolon St,195.65,195.65,Single,160.7,160.7,State Road,Right,8,Wheatbelt,306,Dumbleyung,Heavy Vehicle Rest Area,No,,Other,No,No,,Surfaced,Single Seal,,No,No,,1,0,No,No,1,No,247616
115.5924734,-28.51921532,126252,H050,Geraldton Mt Magnet Rd,Geraldton Mt Magnet Rd,103.99,103.99,Single,104.84,104.84,State Road,Right,14,Mid West-Gascoyne,505,Greater Geraldton (C),Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Unsurfaced,,3000,No,Yes,,2,0,No,No,0,No,247642
118.3617126,-31.45956871,126253,H005,Great Eastern Hwy,Great Eastern Hwy,266.4,266.4,Single,266.97,266.97,State Road,Left,8,Wheatbelt,414,Merredin,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,450,No,No,,2,0,No,No,0,No,247651
114.6122465,-27.32832395,126254,H007,North West Coastal Hwy,North West Coastal Hwy,173.45,173.45,Single,173.42,173.42,State Road,Right,14,Mid West-Gascoyne,513,Northampton,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1406,No,No,,2,0,No,No,0,No,247803
115.6484885,-28.64017041,126255,M039,Wubin Mullewa,Mullewa Wubin Rd,203.65,203.65,Single,203.68,203.68,State Road,Right,14,Mid West-Gascoyne,505,Greater Geraldton (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1300,No,Yes,,2,0,No,No,2,No,247883
121.2762973,-28.78392029,126256,H049,Goldfields Hwy,Goldfields Hwy,322.33,322.33,Single,322.06,322.06,State Road,Left,5,Goldfields - Esperance,608,Leonora,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247645
121.5206037,-31.3511597,126257,H010,Coolgardie Esperance Hwy,Coolgardie Esperance Hwy,57.82,57.82,Single,57.78,57.78,State Road,Right,5,Goldfields - Esperance,602,Coolgardie,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,2400,Yes,No,,3,0,No,No,0,No,247618
